Date,Income,Extra Income,Total Expenses,Extra Expenses,Balance,Mortgage,Car,Food,Leisure,Utilities,Other
2024-05-17 18:26:08.718704,€0.00,€0.00,€23.49,€0.00,€74034.78,€0.00,€0.00,€0.00,€14.68,€0.00,€8.81
2024-05-18 18:26:08.718704,€0.00,€0.00,€25.04,€0.00,€74009.74,€0.00,€0.00,€0.00,€16.10,€0.00,€8.94
2024-05-19 18:26:08.718704,€0.00,€0.00,€23.96,€0.00,€73985.78,€0.00,€0.00,€0.00,€14.09,€0.00,€9.86
2024-05-20 18:26:08.718704,€0.00,€0.00,€22.92,€0.00,€73962.87,€0.00,€0.00,€0.00,€12.62,€0.00,€10.30
2024-05-21 18:26:08.718704,€0.00,€0.00,€23.37,€0.00,€73939.49,€0.00,€0.00,€0.00,€13.71,€0.00,€9.67
2024-05-22 18:26:08.718704,€0.00,€0.00,€175.98,€0.00,€73763.52,€0.00,€0.00,€151.97,€13.93,€0.00,€10.07
2024-05-23 18:26:08.718704,€0.00,€0.00,€23.56,€0.00,€73739.96,€0.00,€0.00,€0.00,€14.34,€0.00,€9.22
2024-05-24 18:26:08.718704,€0.00,€0.00,€24.07,€0.00,€73715.89,€0.00,€0.00,€0.00,€15.12,€0.00,€8.95
2024-05-25 18:26:08.718704,€0.00,€0.00,€23.88,€0.00,€73692.01,€0.00,€0.00,€0.00,€13.97,€0.00,€9.90
2024-05-26 18:26:08.718704,€0.00,€0.00,€24.07,€0.00,€73667.95,€0.00,€0.00,€0.00,€15.33,€0.00,€8.74
2024-05-27 18:26:08.718704,€0.00,€0.00,€23.90,€0.00,€73644.04,€0.00,€0.00,€0.00,€12.50,€0.00,€11.40
2024-05-28 18:26:08.718704,€0.00,€0.00,€22.63,€0.00,€73621.42,€0.00,€0.00,€0.00,€14.14,€0.00,€8.49
2024-05-29 18:26:08.718704,€0.00,€0.00,€25.53,€0.00,€73595.89,€0.00,€0.00,€0.00,€15.90,€0.00,€9.62
2024-05-30 18:26:08.718704,€0.00,€0.00,€24.55,€0.00,€73571.34,€0.00,€0.00,€0.00,€14.19,€0.00,€10.36
2024-05-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€73571.34,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2024-06-01 18:26:08.718704,€4362.95,€0.00,€163.81,€0.00,€77770.47,€0.00,€0.00,€141.76,€11.93,€0.00,€10.13
2024-06-02 18:26:08.718704,€0.00,€0.00,€24.04,€0.00,€77746.43,€0.00,€0.00,€0.00,€13.20,€0.00,€10.84
2024-06-03 18:26:08.718704,€0.00,€0.00,€21.83,€0.00,€77724.60,€0.00,€0.00,€0.00,€13.24,€0.00,€8.59
2024-06-04 18:26:08.718704,€0.00,€0.00,€24.62,€0.00,€77699.98,€0.00,€0.00,€0.00,€14.91,€0.00,€9.71
2024-06-05 18:26:08.718704,€0.00,€0.00,€874.08,€0.00,€76825.90,€849.34,€0.00,€0.00,€15.46,€0.00,€9.28
2024-06-06 18:26:08.718704,€0.00,€0.00,€24.13,€0.00,€76801.77,€0.00,€0.00,€0.00,€14.65,€0.00,€9.48
2024-06-07 18:26:08.718704,€0.00,€0.00,€22.02,€0.00,€76779.76,€0.00,€0.00,€0.00,€12.57,€0.00,€9.45
2024-06-08 18:26:08.718704,€0.00,€0.00,€160.10,€0.00,€76619.65,€0.00,€0.00,€138.96,€14.05,€0.00,€7.09
2024-06-09 18:26:08.718704,€0.00,€0.00,€24.37,€0.00,€76595.28,€0.00,€0.00,€0.00,€14.53,€0.00,€9.84
2024-06-10 18:26:08.718704,€0.00,€0.00,€363.80,€0.00,€76231.48,€0.00,€340.17,€0.00,€14.40,€0.00,€9.22
2024-06-11 18:26:08.718704,€0.00,€0.00,€21.44,€0.00,€76210.05,€0.00,€0.00,€0.00,€12.27,€0.00,€9.17
2024-06-12 18:26:08.718704,€0.00,€0.00,€25.43,€0.00,€76184.62,€0.00,€0.00,€0.00,€14.41,€0.00,€11.02
2024-06-13 18:26:08.718704,€0.00,€0.00,€22.17,€0.00,€76162.45,€0.00,€0.00,€0.00,€12.42,€0.00,€9.74
2024-06-14 18:26:08.718704,€0.00,€0.00,€20.91,€0.00,€76141.54,€0.00,€0.00,€0.00,€11.98,€0.00,€8.93
2024-06-15 18:26:08.718704,€0.00,€0.00,€445.52,€0.00,€75696.02,€0.00,€0.00,€131.96,€12.96,€290.33,€10.27
2024-06-16 18:26:08.718704,€0.00,€0.00,€21.63,€0.00,€75674.38,€0.00,€0.00,€0.00,€12.04,€0.00,€9.60
2024-06-17 18:26:08.718704,€0.00,€0.00,€25.14,€0.00,€75649.24,€0.00,€0.00,€0.00,€14.37,€0.00,€10.77
2024-06-18 18:26:08.718704,€0.00,€0.00,€19.19,€0.00,€75630.05,€0.00,€0.00,€0.00,€10.76,€0.00,€8.42
2024-06-19 18:26:08.718704,€0.00,€0.00,€23.99,€0.00,€75606.06,€0.00,€0.00,€0.00,€13.29,€0.00,€10.70
2024-06-20 18:26:08.718704,€0.00,€0.00,€19.94,€0.00,€75586.13,€0.00,€0.00,€0.00,€10.84,€0.00,€9.10
2024-06-21 18:26:08.718704,€0.00,€0.00,€22.00,€0.00,€75564.13,€0.00,€0.00,€0.00,€12.54,€0.00,€9.46
2024-06-22 18:26:08.718704,€0.00,€0.00,€173.90,€0.00,€75390.22,€0.00,€0.00,€151.65,€12.90,€0.00,€9.35
2024-06-23 18:26:08.718704,€0.00,€0.00,€22.40,€0.00,€75367.83,€0.00,€0.00,€0.00,€12.29,€0.00,€10.10
2024-06-24 18:26:08.718704,€0.00,€0.00,€23.67,€0.00,€75344.15,€0.00,€0.00,€0.00,€15.30,€0.00,€8.37
2024-06-25 18:26:08.718704,€0.00,€0.00,€23.45,€0.00,€75320.70,€0.00,€0.00,€0.00,€14.47,€0.00,€8.98
2024-06-26 18:26:08.718704,€0.00,€0.00,€22.83,€0.00,€75297.87,€0.00,€0.00,€0.00,€15.45,€0.00,€7.38
2024-06-27 18:26:08.718704,€0.00,€0.00,€24.91,€0.00,€75272.96,€0.00,€0.00,€0.00,€13.79,€0.00,€11.13
2024-06-28 18:26:08.718704,€0.00,€0.00,€22.13,€0.00,€75250.83,€0.00,€0.00,€0.00,€13.86,€0.00,€8.27
2024-06-29 18:26:08.718704,€0.00,€0.00,€23.77,€0.00,€75227.06,€0.00,€0.00,€0.00,€13.92,€0.00,€9.85
2024-06-30 18:26:08.718704,€0.00,€0.00,€22.25,€0.00,€75204.81,€0.00,€0.00,€0.00,€13.73,€0.00,€8.52
2024-07-01 18:26:08.718704,€4390.10,€0.00,€154.40,€0.00,€79440.51,€0.00,€0.00,€129.37,€14.63,€0.00,€10.40
2024-07-02 18:26:08.718704,€0.00,€0.00,€23.77,€0.00,€79416.73,€0.00,€0.00,€0.00,€14.92,€0.00,€8.86
2024-07-03 18:26:08.718704,€0.00,€0.00,€23.33,€0.00,€79393.40,€0.00,€0.00,€0.00,€14.39,€0.00,€8.94
2024-07-04 18:26:08.718704,€0.00,€0.00,€23.46,€0.00,€79369.94,€0.00,€0.00,€0.00,€14.53,€0.00,€8.93
2024-07-05 18:26:08.718704,€0.00,€0.00,€833.55,€0.00,€78536.39,€809.02,€0.00,€0.00,€15.32,€0.00,€9.21
2024-07-06 18:26:08.718704,€0.00,€0.00,€22.89,€0.00,€78513.50,€0.00,€0.00,€0.00,€12.73,€0.00,€10.16
2024-07-07 18:26:08.718704,€0.00,€0.00,€21.25,€0.00,€78492.25,€0.00,€0.00,€0.00,€12.48,€0.00,€8.77
2024-07-08 18:26:08.718704,€0.00,€0.00,€189.83,€0.00,€78302.42,€0.00,€0.00,€163.11,€15.53,€0.00,€11.20
2024-07-09 18:26:08.718704,€0.00,€0.00,€21.55,€0.00,€78280.87,€0.00,€0.00,€0.00,€13.17,€0.00,€8.38
2024-07-10 18:26:08.718704,€0.00,€0.00,€465.24,€0.00,€77815.63,€0.00,€442.98,€0.00,€14.06,€0.00,€8.20
2024-07-11 18:26:08.718704,€0.00,€0.00,€23.39,€0.00,€77792.25,€0.00,€0.00,€0.00,€13.93,€0.00,€9.45
2024-07-12 18:26:08.718704,€0.00,€0.00,€25.93,€0.00,€77766.31,€0.00,€0.00,€0.00,€16.31,€0.00,€9.63
2024-07-13 18:26:08.718704,€0.00,€0.00,€23.34,€0.00,€77742.97,€0.00,€0.00,€0.00,€12.20,€0.00,€11.14
2024-07-14 18:26:08.718704,€0.00,€0.00,€23.99,€0.00,€77718.99,€0.00,€0.00,€0.00,€12.65,€0.00,€11.33
2024-07-15 18:26:08.718704,€0.00,€0.00,€440.42,€0.00,€77278.56,€0.00,€0.00,€156.59,€15.44,€256.53,€11.86
2024-07-16 18:26:08.718704,€0.00,€0.00,€23.89,€0.00,€77254.67,€0.00,€0.00,€0.00,€13.36,€0.00,€10.53
2024-07-17 18:26:08.718704,€0.00,€0.00,€21.78,€0.00,€77232.89,€0.00,€0.00,€0.00,€11.48,€0.00,€10.30
2024-07-18 18:26:08.718704,€0.00,€0.00,€25.61,€0.00,€77207.28,€0.00,€0.00,€0.00,€15.71,€0.00,€9.90
2024-07-19 18:26:08.718704,€0.00,€0.00,€25.02,€0.00,€77182.26,€0.00,€0.00,€0.00,€14.46,€0.00,€10.55
2024-07-20 18:26:08.718704,€0.00,€0.00,€22.35,€0.00,€77159.91,€0.00,€0.00,€0.00,€13.12,€0.00,€9.23
2024-07-21 18:26:08.718704,€0.00,€0.00,€23.54,€0.00,€77136.38,€0.00,€0.00,€0.00,€13.45,€0.00,€10.09
2024-07-22 18:26:08.718704,€0.00,€0.00,€146.68,€0.00,€76989.70,€0.00,€0.00,€123.74,€14.63,€0.00,€8.30
2024-07-23 18:26:08.718704,€0.00,€0.00,€22.90,€0.00,€76966.81,€0.00,€0.00,€0.00,€13.72,€0.00,€9.18
2024-07-24 18:26:08.718704,€0.00,€0.00,€20.52,€0.00,€76946.28,€0.00,€0.00,€0.00,€11.83,€0.00,€8.69
2024-07-25 18:26:08.718704,€0.00,€0.00,€22.83,€0.00,€76923.45,€0.00,€0.00,€0.00,€14.07,€0.00,€8.76
2024-07-26 18:26:08.718704,€0.00,€0.00,€21.69,€0.00,€76901.76,€0.00,€0.00,€0.00,€13.65,€0.00,€8.04
2024-07-27 18:26:08.718704,€0.00,€0.00,€22.88,€0.00,€76878.88,€0.00,€0.00,€0.00,€14.34,€0.00,€8.54
2024-07-28 18:26:08.718704,€0.00,€0.00,€21.71,€0.00,€76857.17,€0.00,€0.00,€0.00,€13.36,€0.00,€8.35
2024-07-29 18:26:08.718704,€0.00,€0.00,€23.43,€0.00,€76833.74,€0.00,€0.00,€0.00,€14.65,€0.00,€8.78
2024-07-30 18:26:08.718704,€0.00,€0.00,€21.78,€0.00,€76811.96,€0.00,€0.00,€0.00,€11.81,€0.00,€9.97
2024-07-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€76811.96,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2024-08-01 18:26:08.718704,€5145.35,€0.00,€180.80,€1265.70,€80510.81,€0.00,€0.00,€155.80,€13.61,€0.00,€11.39
2024-08-02 18:26:08.718704,€0.00,€0.00,€25.69,€0.00,€80485.12,€0.00,€0.00,€0.00,€15.66,€0.00,€10.03
2024-08-03 18:26:08.718704,€0.00,€0.00,€24.23,€0.00,€80460.89,€0.00,€0.00,€0.00,€15.09,€0.00,€9.14
2024-08-04 18:26:08.718704,€0.00,€0.00,€22.66,€0.00,€80438.23,€0.00,€0.00,€0.00,€15.34,€0.00,€7.32
2024-08-05 18:26:08.718704,€0.00,€0.00,€858.17,€0.00,€79580.06,€836.30,€0.00,€0.00,€12.69,€0.00,€9.18
2024-08-06 18:26:08.718704,€0.00,€0.00,€24.66,€0.00,€79555.40,€0.00,€0.00,€0.00,€14.58,€0.00,€10.08
2024-08-07 18:26:08.718704,€0.00,€0.00,€21.53,€0.00,€79533.87,€0.00,€0.00,€0.00,€13.52,€0.00,€8.01
2024-08-08 18:26:08.718704,€0.00,€0.00,€153.07,€0.00,€79380.80,€0.00,€0.00,€134.10,€11.11,€0.00,€7.86
2024-08-09 18:26:08.718704,€0.00,€0.00,€24.22,€0.00,€79356.58,€0.00,€0.00,€0.00,€14.63,€0.00,€9.59
2024-08-10 18:26:08.718704,€0.00,€0.00,€418.89,€0.00,€78937.68,€0.00,€397.24,€0.00,€12.09,€0.00,€9.57
2024-08-11 18:26:08.718704,€0.00,€0.00,€21.48,€0.00,€78916.20,€0.00,€0.00,€0.00,€12.05,€0.00,€9.43
2024-08-12 18:26:08.718704,€0.00,€0.00,€21.71,€0.00,€78894.49,€0.00,€0.00,€0.00,€11.90,€0.00,€9.81
2024-08-13 18:26:08.718704,€0.00,€0.00,€26.19,€0.00,€78868.30,€0.00,€0.00,€0.00,€15.42,€0.00,€10.77
2024-08-14 18:26:08.718704,€0.00,€0.00,€22.86,€0.00,€78845.44,€0.00,€0.00,€0.00,€13.30,€0.00,€9.56
2024-08-15 18:26:08.718704,€0.00,€0.00,€460.95,€0.00,€78384.49,€0.00,€0.00,€150.69,€15.49,€284.72,€10.05
2024-08-16 18:26:08.718704,€0.00,€0.00,€23.40,€0.00,€78361.09,€0.00,€0.00,€0.00,€14.18,€0.00,€9.22
2024-08-17 18:26:08.718704,€0.00,€0.00,€22.28,€0.00,€78338.81,€0.00,€0.00,€0.00,€15.29,€0.00,€6.99
2024-08-18 18:26:08.718704,€0.00,€0.00,€24.85,€0.00,€78313.96,€0.00,€0.00,€0.00,€14.99,€0.00,€9.86
2024-08-19 18:26:08.718704,€0.00,€0.00,€22.60,€0.00,€78291.36,€0.00,€0.00,€0.00,€11.65,€0.00,€10.95
2024-08-20 18:26:08.718704,€0.00,€0.00,€22.77,€0.00,€78268.59,€0.00,€0.00,€0.00,€14.60,€0.00,€8.16
2024-08-21 18:26:08.718704,€0.00,€0.00,€21.95,€0.00,€78246.64,€0.00,€0.00,€0.00,€13.90,€0.00,€8.05
2024-08-22 18:26:08.718704,€0.00,€0.00,€185.04,€0.00,€78061.60,€0.00,€0.00,€158.93,€16.17,€0.00,€9.94
2024-08-23 18:26:08.718704,€0.00,€0.00,€27.44,€0.00,€78034.17,€0.00,€0.00,€0.00,€16.42,€0.00,€11.01
2024-08-24 18:26:08.718704,€0.00,€0.00,€23.20,€0.00,€78010.97,€0.00,€0.00,€0.00,€15.22,€0.00,€7.98
2024-08-25 18:26:08.718704,€0.00,€0.00,€22.67,€0.00,€77988.30,€0.00,€0.00,€0.00,€13.09,€0.00,€9.59
2024-08-26 18:26:08.718704,€0.00,€0.00,€22.05,€0.00,€77966.24,€0.00,€0.00,€0.00,€12.96,€0.00,€9.10
2024-08-27 18:26:08.718704,€0.00,€0.00,€23.23,€0.00,€77943.01,€0.00,€0.00,€0.00,€14.04,€0.00,€9.20
2024-08-28 18:26:08.718704,€0.00,€0.00,€24.51,€0.00,€77918.50,€0.00,€0.00,€0.00,€15.34,€0.00,€9.17
2024-08-29 18:26:08.718704,€0.00,€0.00,€23.11,€0.00,€77895.39,€0.00,€0.00,€0.00,€12.22,€0.00,€10.89
2024-08-30 18:26:08.718704,€0.00,€0.00,€24.06,€0.00,€77871.33,€0.00,€0.00,€0.00,€13.81,€0.00,€10.25
2024-08-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€77871.33,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2024-09-01 18:26:08.718704,€5514.65,€0.00,€179.47,€0.00,€83206.51,€0.00,€0.00,€155.89,€14.36,€0.00,€9.22
2024-09-02 18:26:08.718704,€0.00,€0.00,€22.42,€0.00,€83184.09,€0.00,€0.00,€0.00,€13.68,€0.00,€8.75
2024-09-03 18:26:08.718704,€0.00,€0.00,€19.57,€0.00,€83164.52,€0.00,€0.00,€0.00,€10.34,€0.00,€9.23
2024-09-04 18:26:08.718704,€0.00,€0.00,€23.26,€0.00,€83141.25,€0.00,€0.00,€0.00,€12.85,€0.00,€10.41
2024-09-05 18:26:08.718704,€0.00,€0.00,€1023.19,€0.00,€82118.07,€999.17,€0.00,€0.00,€14.09,€0.00,€9.94
2024-09-06 18:26:08.718704,€0.00,€0.00,€21.98,€0.00,€82096.09,€0.00,€0.00,€0.00,€13.42,€0.00,€8.56
2024-09-07 18:26:08.718704,€0.00,€0.00,€21.09,€0.00,€82075.00,€0.00,€0.00,€0.00,€12.47,€0.00,€8.63
2024-09-08 18:26:08.718704,€0.00,€0.00,€151.33,€0.00,€81923.67,€0.00,€0.00,€128.18,€11.93,€0.00,€11.21
2024-09-09 18:26:08.718704,€0.00,€0.00,€22.78,€0.00,€81900.89,€0.00,€0.00,€0.00,€11.81,€0.00,€10.96
2024-09-10 18:26:08.718704,€0.00,€0.00,€504.16,€0.00,€81396.74,€0.00,€479.62,€0.00,€14.47,€0.00,€10.07
2024-09-11 18:26:08.718704,€0.00,€0.00,€23.58,€0.00,€81373.15,€0.00,€0.00,€0.00,€14.52,€0.00,€9.06
2024-09-12 18:26:08.718704,€0.00,€0.00,€22.22,€0.00,€81350.93,€0.00,€0.00,€0.00,€13.63,€0.00,€8.59
2024-09-13 18:26:08.718704,€0.00,€0.00,€22.70,€0.00,€81328.23,€0.00,€0.00,€0.00,€14.13,€0.00,€8.57
2024-09-14 18:26:08.718704,€0.00,€0.00,€23.77,€0.00,€81304.46,€0.00,€0.00,€0.00,€13.91,€0.00,€9.85
2024-09-15 18:26:08.718704,€0.00,€0.00,€449.01,€0.00,€80855.45,€0.00,€0.00,€126.19,€15.84,€297.17,€9.81
2024-09-16 18:26:08.718704,€0.00,€0.00,€26.32,€0.00,€80829.13,€0.00,€0.00,€0.00,€15.34,€0.00,€10.98
2024-09-17 18:26:08.718704,€0.00,€0.00,€25.92,€0.00,€80803.21,€0.00,€0.00,€0.00,€16.53,€0.00,€9.39
2024-09-18 18:26:08.718704,€0.00,€0.00,€20.84,€0.00,€80782.37,€0.00,€0.00,€0.00,€12.36,€0.00,€8.48
2024-09-19 18:26:08.718704,€0.00,€0.00,€21.14,€0.00,€80761.23,€0.00,€0.00,€0.00,€12.99,€0.00,€8.16
2024-09-20 18:26:08.718704,€0.00,€0.00,€25.88,€0.00,€80735.35,€0.00,€0.00,€0.00,€15.05,€0.00,€10.83
2024-09-21 18:26:08.718704,€0.00,€0.00,€21.21,€0.00,€80714.14,€0.00,€0.00,€0.00,€10.60,€0.00,€10.61
2024-09-22 18:26:08.718704,€0.00,€0.00,€158.77,€0.00,€80555.36,€0.00,€0.00,€137.31,€11.78,€0.00,€9.69
2024-09-23 18:26:08.718704,€0.00,€0.00,€23.16,€0.00,€80532.20,€0.00,€0.00,€0.00,€15.37,€0.00,€7.79
2024-09-24 18:26:08.718704,€0.00,€0.00,€24.27,€0.00,€80507.94,€0.00,€0.00,€0.00,€15.37,€0.00,€8.89
