Date,Income,Extra Income,Total Expenses,Extra Expenses,Balance,Mortgage,Car,Food,Leisure,Utilities,Other,Mortgage_Location,Car_Location,Food_Location,Leisure_Location,Utilities_Location,Other_Location,Extra_Expense_Location
2024-07-07 18:51:56.402276,€0.00,€0.00,€20.99,€0.00,€20373.91,€0.00,€0.00,€0.00,€13.30,€0.00,€7.69,"Bilbao, Spain","Bilbao, Spain","Basozabal, Mungia, Andraka, Bizkaia, Euskadi, 48620, España","Complejo tumular de Bitigarra, Santa Teodosiako errepidea / Carretera de Santa Teodosia, San Vicente de Arana/Done Bikendi Harana, Valle de Arana/Harana, Montaña Alavesa/Arabako Mendialdea, Araba/Álava, Euskadi, 01117, España","Bilbao, Spain","Carretera del Aeródromo de Zalla-Forestal, Barrio El Llano, Sollano-Llantada, Zalla, Bizkaia, Euskadi, 48850, España",
2024-07-08 18:51:56.402276,€0.00,€0.00,€156.37,€0.00,€20217.54,€0.00,€0.00,€130.73,€14.61,€0.00,€11.03,"Bilbao, Spain","Bilbao, Spain","Sedabaso, Orozko, Bizkaia, Euskadi, 48410, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Sima Bustablado 125, Camino de Los Machucos, Ruesga, Cantabria, 39728, España",
2024-07-09 18:51:56.402276,€0.00,€0.00,€20.52,€0.00,€20197.03,€0.00,€0.00,€0.00,€10.79,€0.00,€9.73,"Bilbao, Spain","Bilbao, Spain","Hotel Hesperia, Calle Uriortu / Uriortu kalea, Castaños, Uribarri, Bilbao, Bizkaia, Euskadi, 48001, España","BU-504, Tobera, Frías, Burgos, Castilla y León, 09211, España","Bilbao, Spain",España,
2024-07-10 18:51:56.402276,€0.00,€0.00,€436.41,€0.00,€19760.62,€0.00,€412.14,€0.00,€15.48,€0.00,€8.79,"Bilbao, Spain","Bilbao, Spain","Kebab Euskadi Bilbao, 8, Calle Ibaialde / Ibaialde kalea, Abusu / La Peña, La Peña, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48003, España","La Marota, Merindad de Río Ubierna, Burgos, Castilla y León, España","Bilbao, Spain","Udiarraga auzoa, Uderiaga, Zeberio, Bizkaia, Euskadi, 48490, España",
2024-07-11 18:51:56.402276,€0.00,€0.00,€24.98,€0.00,€19735.64,€0.00,€0.00,€0.00,€14.28,€0.00,€10.70,"Bilbao, Spain","Bilbao, Spain","Colegio Urdaneta, Loiu - Gatika errepidea, Loiu, Andraka, Bizkaia, Euskadi, 48620, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","N-629, Bercedo, Merindad de Montija, Burgos, Castilla y León, España",
2024-07-12 18:51:56.402276,€0.00,€0.00,€23.58,€0.00,€19712.06,€0.00,€0.00,€0.00,€15.70,€0.00,€7.88,"Bilbao, Spain","Bilbao, Spain","Arrankudiaga, Arrankudiaga-Zollo, Bizkaia, Euskadi, 48498, España","Sendero de la Casa del Rey, Soba, Cantabria, España","Bilbao, Spain","Kukulu bidea, Zabaloetxe, Elorritxu, Loiu, Andraka, Bizkaia, Euskadi, 48620, España",
2024-07-13 18:51:56.402276,€0.00,€0.00,€20.46,€0.00,€19691.60,€0.00,€0.00,€0.00,€11.85,€0.00,€8.61,"Bilbao, Spain","Bilbao, Spain","Lartuondo, Gordexola, Bizkaia, Euskadi, 01409, España","Txintxetru, San Millán/Donemiliaga, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01207, España","Bilbao, Spain","Terreta, Goizueta, Larraun-Leitzaldea, España",
2024-07-14 18:51:56.402276,€0.00,€0.00,€26.89,€0.00,€19664.71,€0.00,€0.00,€0.00,€17.41,€0.00,€9.48,"Bilbao, Spain","Bilbao, Spain","Camino La Fuentecilla, Ugarte, Valle de Trápaga-Trapagaran, Bizkaia, Euskadi, 48620, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Alto Lalama, Karrantza Harana/Valle de Carranza, Bizkaia, Euskadi, 39880, España",
2024-07-15 18:51:56.402276,€0.00,€0.00,€466.97,€0.00,€19197.74,€0.00,€0.00,€159.26,€11.71,€286.60,€9.40,"Bilbao, Spain","Bilbao, Spain","BI-2524, Olatxu, Arkulanda, Zubialde, Zeberio, Bizkaia, Euskadi, 48148, España","BI-4211, Uria, Errigoiti, Bizkaia, Euskadi, 48309, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-07-16 18:51:56.402276,€0.00,€0.00,€26.42,€0.00,€19171.32,€0.00,€0.00,€0.00,€14.62,€0.00,€11.79,"Bilbao, Spain","Bilbao, Spain","Calle Tellitu, Zubitxueta, Tellitu, Barakaldo, Bizkaia, Euskadi, 48093, España","BI-3231, Gerrikaitz, Munitibar-Arbatzegi Gerrikaitz, Bizkaia, Euskadi, 48381, España","Bilbao, Spain","Kultur etxea, 2, Quintatorreko Bidea, Urkitzaur, Bakio, Andraka, Bizkaia, Euskadi, 48130, España",
2024-07-17 18:51:56.402276,€0.00,€0.00,€21.83,€0.00,€19149.49,€0.00,€0.00,€0.00,€12.83,€0.00,€9.01,"Bilbao, Spain","Bilbao, Spain","Respaldiza/Arrespalditza, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01476, España","Elorriaga auzoa, Iturritxe, Elorriaga, Lemoa, Bizkaia, Euskadi, 48330, España","Bilbao, Spain","Vejorís, Santiurde de Toranzo, Cantabria, 39689, España",
2024-07-18 18:51:56.402276,€0.00,€0.00,€22.60,€0.00,€19126.88,€0.00,€0.00,€0.00,€13.86,€0.00,€8.75,"Bilbao, Spain","Bilbao, Spain","Carretera de Bengolea a Trapagaran, Bengolea, Olarte - Castaños, Barakaldo, Bizkaia, Euskadi, 48093, España","Bareyo, Cantabria, 39170, España","Bilbao, Spain","Erbera, Maruri-Jatabe, Andraka, Bizkaia, Euskadi, 48620, España",
2024-07-19 18:51:56.402276,€0.00,€0.00,€27.50,€0.00,€19099.38,€0.00,€0.00,€0.00,€17.96,€0.00,€9.54,"Bilbao, Spain","Bilbao, Spain","10, Boroa auzoa, Tantorta, Amorebieta-Etxano, Bizkaia, Euskadi, 48340, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Enrique Ibarreta kalea / Calle Enrique Ibarreta, Basarrate, Santutxu, Begoña, Bilbao, Bizkaia, Euskadi, 48004, España",
2024-07-20 18:51:56.402276,€0.00,€0.00,€24.40,€0.00,€19074.98,€0.00,€0.00,€0.00,€15.38,€0.00,€9.01,"Bilbao, Spain","Bilbao, Spain","Aretxarro (Mariazulo I), Calle Dubiriz/Dubiriz kalea, Ugarte, Laudio/Llodio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01400, España","Bahedo, Valle de las Navas, Burgos, Castilla y León, España","Bilbao, Spain","AP-8 Supersur -Arraiz Tunela, Iturrigorri-Peñascal, Errekalde, Bilbao, Bizkaia, Euskadi, 48002, España",
2024-07-21 18:51:56.402276,€0.00,€0.00,€23.76,€0.00,€19051.22,€0.00,€0.00,€0.00,€14.11,€0.00,€9.65,"Bilbao, Spain","Bilbao, Spain","Loiu - Gatika errepidea, Zurbao, Gatika, Andraka, Bizkaia, Euskadi, 48620, España","Ribera de Bolueta kalea, Bolueta, Begoña, Bilbao, Bizkaia, Euskadi, 48004, España","Bilbao, Spain","Carretera Haro-Vitoria, Barrio de La Estación, Haro, La Rioja, 26200, España",
2024-07-22 18:51:56.402276,€0.00,€0.00,€147.48,€0.00,€18903.74,€0.00,€0.00,€123.94,€14.70,€0.00,€8.84,"Bilbao, Spain","Bilbao, Spain","Bidekurutze, Morga, Bizkaia, Euskadi, 48195, España","Elorritxua, Ea, Bizkaia, Euskadi, 48287, España","Bilbao, Spain","Juanugarten, Orozko, Bizkaia, Euskadi, 48410, España",
2024-07-23 18:51:56.402276,€0.00,€0.00,€24.84,€0.00,€18878.91,€0.00,€0.00,€0.00,€13.48,€0.00,€11.36,"Bilbao, Spain","Bilbao, Spain","BI-707, Arostegi, Erandio, Andraka, Bizkaia, Euskadi, 48620, España","Ausobeko bidea, Ollo, Valle de Ollo/Ollaran, Ibarrak / Valles, 31172, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-07-24 18:51:56.402276,€0.00,€0.00,€23.90,€0.00,€18855.00,€0.00,€0.00,€0.00,€13.61,€0.00,€10.29,"Bilbao, Spain","Bilbao, Spain","Universidad de Deusto, Salbe-Ugasko tunela / Túnel La Salve-Ugasko, Deustuko Doneperiaga, San Pedro de Deusto-La Ribera, Deusto, Bilbao, Bizkaia, Euskadi, 48009, España","Bilboko aireportua/Aeropuerto de Bilbao, Mikel Zarate kalea, Sondika, Bizkaia, Euskadi, 48180, España","Bilbao, Spain","Txorierriko korridorea, Aranoltza (San Antolin), Zamudio, Bizkaia, Euskadi, 48170, España",
2024-07-25 18:51:56.402276,€0.00,€0.00,€25.35,€0.00,€18829.65,€0.00,€0.00,€0.00,€15.17,€0.00,€10.17,"Bilbao, Spain","Bilbao, Spain","Beikabidea, Zamarripa, Sondika, Andraka, Bizkaia, Euskadi, 48620, España","Traslosheros, San Miguel de Linares, Artzentales, Bizkaia, Euskadi, 48879, España","Bilbao, Spain","Valle de Goñi / Goñerri, Munarriz, Ultzurrun, Aizpun, Guesálaz, Estellerria / Tierra Estella, Navarra - Nafarroa, 31172, España",
2024-07-26 18:51:56.402276,€0.00,€0.00,€23.99,€0.00,€18805.67,€0.00,€0.00,€0.00,€15.33,€0.00,€8.66,"Bilbao, Spain","Bilbao, Spain","Alto de Piquillo, Zuaza/Zuhatza, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01477, España","147, Euskal Herriko ur-mugaren bidea, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01479, España","Bilbao, Spain","Bustasur, Las Rozas de Valdearroyo, Cantabria, 39213, España",
2024-07-27 18:51:56.402276,€0.00,€0.00,€21.83,€0.00,€18783.83,€0.00,€0.00,€0.00,€12.04,€0.00,€9.79,"Bilbao, Spain","Bilbao, Spain","CPI SOLOARTE IPI, 2, Soloarte, Urbi, Ariz, Basauri, Bizkaia, Euskadi, 48970, España","Valle de Goñi / Goñerri, Munarriz, Azanza / Azantza, Aizpun, Goñi, Ibarrak / Valles, Navarra - Nafarroa, 31172, España","Bilbao, Spain","6, Egino, Asparrena, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01260, España",
2024-07-28 18:51:56.402276,€0.00,€0.00,€28.45,€0.00,€18755.39,€0.00,€0.00,€0.00,€18.50,€0.00,€9.94,"Bilbao, Spain","Bilbao, Spain","BI-3213, Madalen, Errigoiti, Bizkaia, Euskadi, 48309, España","Fauste, Bakixa, Iurreta, Bizkaia, Euskadi, 48215, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-07-29 18:51:56.402276,€0.00,€0.00,€24.81,€0.00,€18730.57,€0.00,€0.00,€0.00,€15.12,€0.00,€9.69,"Bilbao, Spain","Bilbao, Spain","Zollo, Aspiuntza, Arrankudiaga, Arrankudiaga-Zollo, Bizkaia, Euskadi, 48490, España","Veguilla, Carrias, Burgos, Castilla y León, España","Bilbao, Spain","Artetxeta kalea, Berriaga-Mendi etxe taldea - Laukariz - (La Bilbaína), Mungia, Andraka, Bizkaia, Euskadi, 48620, España",
2024-07-30 18:51:56.402276,€0.00,€0.00,€21.36,€0.00,€18709.21,€0.00,€0.00,€0.00,€12.85,€0.00,€8.51,"Bilbao, Spain","Bilbao, Spain","Monte Avril bidea, Otxarkoaga-Txurdinaga, Galdakao, Bizkaia, Euskadi, 48450, España","El Puente, Uruñuela, La Rioja, 26223, España","Bilbao, Spain","Morkueta, Opakua, Agurain/Salvatierra, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01207, España",
2024-07-31 18:51:56.402276,€0.00,€0.00,€0.00,€0.00,€18709.21,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,"Bilbao, Spain","Bilbao, Spain","Errekagane Etorbidea, Izarza, Sondika, Bizkaia, Euskadi, 48150, España","Demosti-Arondo bidea, Goierri, Arondo, Erandio, Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Ruesga, Cantabria, 39800, España",
2024-08-01 18:51:56.402276,€5782.48,€0.00,€197.27,€0.00,€24294.43,€0.00,€0.00,€175.67,€12.49,€0.00,€9.11,"Bilbao, Spain","Bilbao, Spain","Bilbo Bike, 54, Calle Henao / Henao kalea, Abandoibarra, Abando, Bilbao, Bizkaia, Euskadi, 48009, España","Camino del Puerto de San Juan a Santa Elena, Onraita/Erroeta, Agurain/Salvatierra, Arraia-Maeztu, Montaña Alavesa/Arabako Mendialdea, Araba/Álava, Euskadi, 01129, España","Bilbao, Spain","Sotomio, Barrio El Faro, Bareyo, Cantabria, 39170, España",
2024-08-02 18:51:56.402276,€0.00,€0.00,€23.00,€0.00,€24271.43,€0.00,€0.00,€0.00,€14.01,€0.00,€8.99,"Bilbao, Spain","Bilbao, Spain","13, Calle Uribitarte / Uribitarte kalea, Abando, Bilbao, Bizkaia, Euskadi, 48001, España","Lekunberriko bide zaharra, Lekunberri, Larraun-Leitzaldea, 31870, España","Bilbao, Spain","Txorierri errepidea, Lezama, Bizkaia, Euskadi, 48915, España",
2024-08-03 18:51:56.402276,€0.00,€0.00,€22.68,€0.00,€24248.75,€0.00,€0.00,€0.00,€13.72,€0.00,€8.97,"Bilbao, Spain","Bilbao, Spain","BI-2101, Emerando, Mungia, Andraka, Bizkaia, Euskadi, 48620, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Artaza/Artatza, Artaza-Escota/Artatza-Axkoeta, Erriberagoitia/Ribera Alta, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01428, España",
2024-08-04 18:51:56.402276,€0.00,€0.00,€22.82,€0.00,€24225.92,€0.00,€0.00,€0.00,€13.54,€0.00,€9.29,"Bilbao, Spain","Bilbao, Spain","Real Sociedad de Golf de Neguri, Diliz Estrata, Elexalde, Getxo, Andraka, Bizkaia, Euskadi, 48993, España","Carretera del Valle de Villaverde a Artzentales, La Herbosa, Sopuerta, Bizkaia, Euskadi, 48879, España","Bilbao, Spain","Espino, Barrio Artiba / Artiba auzoa, Alonsotegi, Bizkaia, Euskadi, 48810, España",
2024-08-05 18:51:56.402276,€0.00,€0.00,€779.61,€0.00,€23446.31,€753.96,€0.00,€0.00,€14.36,€0.00,€11.29,"Bilbao, Spain","Bilbao, Spain","Sagarminaga, Orozko, Bizkaia, Euskadi, 48410, España","Camino de Itxina, Baríndano, Zudaire, Lokiz mendilerroa / Sierra de Lokiz, Estellerria / Tierra Estella, Navarra - Nafarroa, España","Bilbao, Spain","Gorgolas, Artzentales, Bizkaia, Euskadi, 39880, España",
2024-08-06 18:51:56.402276,€0.00,€0.00,€23.03,€0.00,€23423.28,€0.00,€0.00,€0.00,€13.82,€0.00,€9.21,"Bilbao, Spain","Bilbao, Spain","Atxika-Errekalde, Errigoiti, Bizkaia, Euskadi, 48309, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","San Martin Arano, Axpuru, San Millán/Donemiliaga, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01208, España",
2024-08-07 18:51:56.402276,€0.00,€0.00,€24.94,€0.00,€23398.34,€0.00,€0.00,€0.00,€14.19,€0.00,€10.74,"Bilbao, Spain","Bilbao, Spain","Dolmen Munarrikolanda II/III, Sustatxa bidea, Berango, Andraka, Bizkaia, Euskadi, 48620, España","Sendero a Caballoso, Valle de Tobalina, Burgos, Castilla y León, España","Bilbao, Spain","Barrio Sierra Hermosa, Barrio Pedredo, La Torriente, Valdecilla, Medio Cudeyo, Cantabria, 39724, España",
2024-08-08 18:51:56.402276,€0.00,€0.00,€175.07,€0.00,€23223.27,€0.00,€0.00,€154.82,€11.54,€0.00,€8.71,"Bilbao, Spain","Bilbao, Spain","Industrialdea, Larrazabal-Gardea, Laudio/Llodio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01400, España","Santa María de Cayón-Pomaluengo, Barrio Espesedo, La Penilla, Santa María de Cayón, Cantabria, 39650, España","Bilbao, Spain","Las Pedrosas, Belorado, Burgos, Castilla y León, España",
2024-08-09 18:51:56.402276,€0.00,€0.00,€20.80,€0.00,€23202.48,€0.00,€0.00,€0.00,€11.81,€0.00,€8.98,"Bilbao, Spain","Bilbao, Spain","2, Santa Monika kalea, Iturribide / Prim, Iturralde, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48006, España","Irurtzun - Gipuzkoako muga errepidea, Lezaeta, Larraun, Larraun-Leitzaldea, 31870, España","Bilbao, Spain",España,
2024-08-10 18:51:56.402276,€0.00,€0.00,€418.84,€0.00,€22783.64,€0.00,€396.32,€0.00,€14.42,€0.00,€8.10,"Bilbao, Spain","Bilbao, Spain","BI-3213, Atxika-Errekalde, Errigoiti, Bizkaia, Euskadi, 40102, España","A-2620, Ibarra, Aramaio, Gorbeialdea, Araba/Álava, Euskadi, 01160, España","Bilbao, Spain",España,
2024-08-11 18:51:56.402276,€0.00,€0.00,€23.17,€0.00,€22760.46,€0.00,€0.00,€0.00,€13.40,€0.00,€9.77,"Bilbao, Spain","Bilbao, Spain","BI-3632, Pozas, El Cerco, Galdames, Bizkaia, Euskadi, 48191, España","Galbarriatu, Zamudio, Bizkaia, Euskadi, 48450, España","Bilbao, Spain","Industrialdea, Larrazabal-Gardea, Laudio/Llodio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01400, España",
2024-08-12 18:51:56.402276,€0.00,€0.00,€20.79,€0.00,€22739.67,€0.00,€0.00,€0.00,€12.35,€0.00,€8.44,"Bilbao, Spain","Bilbao, Spain","2, Calle El Cerco / El Cerco kalea, Munoa, Barakaldo, Bizkaia, Euskadi, 48903, España","Cueva de los Tabaqueros, Barrio Zamundi auzoa, Zamundi, Alonsotegi, Bizkaia, Euskadi, 48093, España","Bilbao, Spain","3, Enekuri-Artxanda errepidea, Deusto, Bilbao, Bizkaia, Euskadi, 48015, España",
2024-08-13 18:51:56.402276,€0.00,€0.00,€23.52,€0.00,€22716.15,€0.00,€0.00,€0.00,€15.23,€0.00,€8.29,"Bilbao, Spain","Bilbao, Spain","Surtritze, Ereño, Bedia, Bizkaia, Euskadi, 48390, España","Zabalenkanpa, Bengolea, Mesperuza / Mesperutza, Barakaldo, Bizkaia, Euskadi, 48903, España","Bilbao, Spain","Vallejamati, Valluerca, Valdegovía/Gaubea, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01427, España",
2024-08-14 18:51:56.402276,€0.00,€0.00,€22.98,€0.00,€22693.17,€0.00,€0.00,€0.00,€13.73,€0.00,€9.26,"Bilbao, Spain","Bilbao, Spain","Meliá Bilbao, 29, Lehendakari Leizaola Kalea, Indautxu, Abando, Bilbao, Bizkaia, Euskadi, 48001, España","Senda el grafitero de Badaia, Hueto Abajo/Otobarren, Vitoria-Gasteiz, Gasteizko kuadrilla/Cuadrilla de Vitoria, Araba/Álava, Euskadi, 01191, España","Bilbao, Spain","Camino de Bedaga, Facería 24, Estellerria / Tierra Estella, Navarra - Nafarroa, 31178, España",
2024-08-15 18:51:56.402276,€0.00,€0.00,€485.77,€0.00,€22207.40,€0.00,€0.00,€164.41,€12.57,€299.56,€9.23,"Bilbao, Spain","Bilbao, Spain","BI-3715, Aldekoena, Derio, Andraka, Bizkaia, Euskadi, 48620, España",España,"Bilbao, Spain","Calle Real, Tobillas, Valdegovía/Gaubea, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01427, España",
2024-08-16 18:51:56.402276,€0.00,€0.00,€25.57,€0.00,€22181.82,€0.00,€0.00,€0.00,€15.82,€0.00,€9.76,"Bilbao, Spain","Bilbao, Spain","Memorial Joserra, BI-2524, Entelladorena, Zubialde, Zeberio, Bizkaia, Euskadi, 48148, España",España,"Bilbao, Spain","11, Mikele, Garbe, Igorre, Bizkaia, Euskadi, 48140, España",
2024-08-17 18:51:56.402276,€0.00,€0.00,€24.57,€0.00,€22157.25,€0.00,€0.00,€0.00,€14.94,€0.00,€9.63,"Bilbao, Spain","Bilbao, Spain","UDON, 66, Gran Vía Don Diego López de Haro / On Diego Lopez Haroko kale nagusia, Indautxu, Abando, Bilbao, Bizkaia, Euskadi, 48011, España","Estitxu pasealekua, Indautxu, Abando, Bilbao, Bizkaia, Euskadi, 48011, España","Bilbao, Spain","Perdigones, Valle de Sedano, Burgos, Castilla y León, 09142, España",
2024-08-18 18:51:56.402276,€0.00,€0.00,€22.66,€0.00,€22134.59,€0.00,€0.00,€0.00,€14.18,€0.00,€8.48,"Bilbao, Spain","Bilbao, Spain","1º Abrigo pasivo de Mugarrikolanda, Camino a Kamaraka, Ugarte, Laudio/Llodio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01400, España",España,"Bilbao, Spain","Carretera al Portillo de la Sía, Río de la Sía, Espinosa de los Monteros, Burgos, Castilla y León, 09566, España",
2024-08-19 18:51:56.402276,€0.00,€0.00,€24.82,€0.00,€22109.77,€0.00,€0.00,€0.00,€14.90,€0.00,€9.92,"Bilbao, Spain","Bilbao, Spain","Calle Basetxeta, Zaramillo, Güeñes, Bizkaia, Euskadi, 48820, España",España,"Bilbao, Spain",España,
2024-08-20 18:51:56.402276,€0.00,€0.00,€20.56,€0.00,€22089.21,€0.00,€0.00,€0.00,€12.01,€0.00,€8.55,"Bilbao, Spain","Bilbao, Spain","Nerbioi bailara/Valle del Nervión, BI-2522, Bengoetxea, Orozko, Bizkaia, Euskadi, 48410, España","Peñas Variadas, Poza de la Sal, Burgos, Castilla y León, 09246, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-08-21 18:51:56.402276,€0.00,€0.00,€18.42,€0.00,€22070.79,€0.00,€0.00,€0.00,€11.16,€0.00,€7.27,"Bilbao, Spain","Bilbao, Spain","CPI SOLOARTE IPI, 2, Soloarte, Urbi, Ariz, Basauri, Bizkaia, Euskadi, 48970, España","Garaioltza auzoa, Garaioltza, Lezama, Bizkaia, Euskadi, 48196, España","Bilbao, Spain","Angiozar auzoa, barreiatua, Bergara, Gipuzkoa, Euskadi, 20578, España",
2024-08-22 18:51:56.402276,€0.00,€0.00,€160.12,€0.00,€21910.67,€0.00,€0.00,€138.07,€14.78,€0.00,€7.27,"Bilbao, Spain","Bilbao, Spain","Túneles de Artxanda (La Salve-Valle de Asúa), Uribarri, Bilbao, Bizkaia, Euskadi, 48150, España","BU-V-5607, Baíllo, Merindad de Cuesta-Urria, Burgos, Castilla y León, 09513, España","Bilbao, Spain","San Marko, Errenteria, Gipuzkoa, Euskadi, 20100, España",
2024-08-23 18:51:56.402276,€0.00,€0.00,€22.31,€0.00,€21888.36,€0.00,€0.00,€0.00,€13.25,€0.00,€9.06,"Bilbao, Spain","Bilbao, Spain","Lur Gatika, BI-2124, Igartua, Urondo, Gatika, Andraka, Bizkaia, Euskadi, 48620, España","Autopista del Norte, Pancorbo, Burgos, Castilla y León, España","Bilbao, Spain","Sarobeberri, Goizueta, Larraun-Leitzaldea, 31780, España",
2024-08-24 18:51:56.402276,€0.00,€0.00,€23.60,€0.00,€21864.76,€0.00,€0.00,€0.00,€12.97,€0.00,€10.64,"Bilbao, Spain","Bilbao, Spain","San Nikolas plazatxoa / Plaza de San Nicolás, Ribera / Erribera, Casco Viejo, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48005, España","BI-3622, Sangrices, Karrantza Harana/Valle de Carranza, Bizkaia, Euskadi, 48895, España","Bilbao, Spain","Pagasarri bide zaharra / Camino viejo al Pagasarri, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48002, España",
2024-08-25 18:51:56.402276,€0.00,€0.00,€23.39,€0.00,€21841.36,€0.00,€0.00,€0.00,€13.86,€0.00,€9.54,"Bilbao, Spain","Bilbao, Spain","Calle Azganeta, Basauri, Bizkaia, Euskadi, 48970, España","Santanapea, Eitzaga, Getaria, Urola-Kosta, Gipuzkoa, Euskadi, 20808, España","Bilbao, Spain","Autopista del Norte, Zuñeda, Burgos, Castilla y León, 09280, España",
2024-08-26 18:51:56.402276,€0.00,€0.00,€22.84,€0.00,€21818.53,€0.00,€0.00,€0.00,€14.26,€0.00,€8.58,"Bilbao, Spain","Bilbao, Spain","BI-3543, Ugarana, Munitxaga, Dima, Bizkaia, Euskadi, 48141, España","Landaluze Kalea, Sopela, Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Carretera de Mallabia, Mallabia, Bizkaia, Euskadi, 48250, España",
2024-08-27 18:51:56.402276,€0.00,€0.00,€21.74,€0.00,€21796.79,€0.00,€0.00,€0.00,€11.77,€0.00,€9.97,"Bilbao, Spain","Bilbao, Spain","Pedro Arrupe zubia, Avenida de las Universidades / Unibertsitate etorbidea, Deustuko Doneperiaga, San Pedro de Deusto-La Ribera, Deusto, Bilbao, Bizkaia, Euskadi, 48009, España","BI-3543, Olabarri, Dima, Bizkaia, Euskadi, 48141, España","Bilbao, Spain","Garagaltza Auzoa, Uribarri, Oñati, Gipuzkoa, Euskadi, 20560, España",
2024-08-28 18:51:56.402276,€0.00,€0.00,€22.29,€0.00,€21774.50,€0.00,€0.00,€0.00,€12.99,€0.00,€9.30,"Bilbao, Spain","Bilbao, Spain","Txorierriko korridorea, Izarza, Sondika, Bizkaia, Euskadi, 48150, España","Autovía del Cantábrico, Ornás, Sámano, Castro-Urdiales, Cantabria, 39709, España","Bilbao, Spain",España,
2024-08-29 18:51:56.402276,€0.00,€0.00,€23.28,€0.00,€21751.22,€0.00,€0.00,€0.00,€13.86,€0.00,€9.42,"Bilbao, Spain","Bilbao, Spain","Artuze (Campo tiro-Sta-Luzia), Zubitxueta, Olarte - Castaños, Barakaldo, Bizkaia, Euskadi, 48093, España","Calle Real, Barcina del Barco, Valle de Tobalina, Burgos, Castilla y León, España","Bilbao, Spain","Lezama, Amurrio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01450, España",
2024-08-30 18:51:56.402276,€0.00,€0.00,€23.77,€0.00,€21727.45,€0.00,€0.00,€0.00,€14.07,€0.00,€9.70,"Bilbao, Spain","Bilbao, Spain","AP-68, Arrankudiaga, Arrankudiaga-Zollo, Bizkaia, Euskadi, 48498, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain",España,
2024-08-31 18:51:56.402276,€0.00,€0.00,€0.00,€0.00,€21727.45,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,"Bilbao, Spain","Bilbao, Spain","Calle del Progreso, Ollargan, Arrigorriaga, Bizkaia, Euskadi, 48003, España","GR 123, Oleta, Atxondo, Aramaio, Gorbeialdea, Araba/Álava, Euskadi, 01165, España","Bilbao, Spain","Trocha de los Cerdos, El Cortijo, Logroño, La Rioja, 26008, España",
2024-09-01 18:51:56.402276,€4044.45,€2174.94,€152.83,€0.00,€27794.01,€0.00,€0.00,€129.93,€13.92,€0.00,€8.98,"Bilbao, Spain","Bilbao, Spain","Gr123, Gorliz, Andraka, Bizkaia, Euskadi, 48620, España","Antiguo plano incliniado de Saltolobo, Castro-Urdiales, Cantabria, 39707, España","Bilbao, Spain","Antiguo Vasco-Navarro, Marin, Eskoriatza, Gipuzkoa, Euskadi, 20540, España",
